date,actif,prix,bande_basse,moyenne,bande_haute,decision,position,capital,quantite_detenue,prix_entree,pnl_pct,valeur_totale
2026-07-16 20:36:19 UTC,ETH/USD,1872.01,1870.45,1872.15,1873.85,HOLD,0.0,958.49,0.0,,,958.49
2026-07-16 20:37:17 UTC,ETH/USD,1872.05,1870.58,1872.19,1873.79,HOLD,0.0,958.49,0.0,,,958.49
2026-07-16 20:38:18 UTC,ETH/USD,1872.33,1870.96,1872.3,1873.63,HOLD,0.0,958.49,0.0,,,958.49
2026-07-16 20:39:16 UTC,ETH/USD,1871.51,1870.91,1872.27,1873.63,HOLD,0.0,958.49,0.0,,,958.49
2026-07-16 20:40:32 UTC,ETH/USD,1871.53,1870.85,1872.2,1873.55,HOLD,0.0,958.49,0.0,,,958.49
2026-07-16 20:41:15 UTC,ETH/USD,1870.68,1870.7,1872.07,1873.44,"ACHAT (bande basse touchée, 1870.70)",1,0.0,0.5118628,1870.68,,957.53
2026-07-16 20:42:20 UTC,ETH/USD,1870.8,1870.48,1871.94,1873.41,HOLD,1.0,0.0,0.5118628,1870.68,,957.59
2026-07-16 20:43:17 UTC,ETH/USD,1871.2,1870.36,1871.84,1873.33,HOLD,1.0,0.0,0.5118628,1870.68,,957.8
2026-07-16 20:44:18 UTC,ETH/USD,1871.17,1870.26,1871.75,1873.24,HOLD,1.0,0.0,0.5118628,1870.68,,957.78
2026-07-16 20:45:32 UTC,ETH/USD,1871.3,1870.22,1871.71,1873.21,HOLD,1.0,0.0,0.5118628,1870.68,,957.85
2026-07-16 20:46:18 UTC,ETH/USD,1870.46,1870.17,1871.68,1873.18,HOLD,1.0,0.0,0.5118628,1870.68,,957.42
2026-07-16 20:47:15 UTC,ETH/USD,1871.11,1869.99,1871.6,1873.22,HOLD,1.0,0.0,0.5118628,1870.68,,957.75
2026-07-16 20:48:18 UTC,ETH/USD,1871.33,1869.97,1871.55,1873.13,HOLD,1.0,0.0,0.5118628,1870.68,,957.86
2026-07-16 20:49:18 UTC,ETH/USD,1871.61,1869.96,1871.53,1873.11,VENTE (retour à la moyenne atteint),0,957.05,0.0,,0.05,957.05
2026-07-16 20:50:33 UTC,ETH/USD,1871.38,1869.96,1871.52,1873.08,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:51:17 UTC,ETH/USD,1871.31,1870.09,1871.57,1873.05,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:52:21 UTC,ETH/USD,1870.77,1870.06,1871.54,1873.02,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:53:18 UTC,ETH/USD,1871.27,1870.1,1871.47,1872.83,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:54:19 UTC,ETH/USD,1871.97,1870.29,1871.38,1872.47,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:55:24 UTC,ETH/USD,1871.56,1870.37,1871.33,1872.3,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:56:23 UTC,ETH/USD,1871.87,1870.37,1871.3,1872.23,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:57:20 UTC,ETH/USD,1871.86,1870.34,1871.32,1872.31,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:58:23 UTC,ETH/USD,1871.45,1870.42,1871.27,1872.11,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 20:59:19 UTC,ETH/USD,1871.03,1870.36,1871.22,1872.07,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:00:52 UTC,ETH/USD,1870.68,1870.35,1871.19,1872.02,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:01:18 UTC,ETH/USD,1871.08,1870.38,1871.2,1872.02,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:02:20 UTC,ETH/USD,1870.58,1870.48,1871.23,1871.98,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:03:17 UTC,ETH/USD,1870.63,1870.44,1871.22,1872.0,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:04:19 UTC,ETH/USD,1872.01,1870.48,1871.26,1872.05,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:05:29 UTC,ETH/USD,1873.0,1870.27,1871.35,1872.43,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:06:18 UTC,ETH/USD,1874.2,1870.03,1871.46,1872.89,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:07:18 UTC,ETH/USD,1875.3,1869.71,1871.69,1873.67,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:08:21 UTC,ETH/USD,1874.45,1869.57,1871.84,1874.11,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:09:15 UTC,ETH/USD,1873.67,1869.49,1871.96,1874.43,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:10:36 UTC,ETH/USD,1874.39,1869.41,1872.11,1874.8,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:11:17 UTC,ETH/USD,1873.46,1869.44,1872.23,1875.02,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:12:20 UTC,ETH/USD,1873.56,1869.54,1872.31,1875.08,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:13:16 UTC,ETH/USD,1875.3,1869.51,1872.5,1875.49,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:14:21 UTC,ETH/USD,1874.83,1869.56,1872.66,1875.75,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:15:34 UTC,ETH/USD,1874.61,1869.66,1872.79,1875.92,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:16:21 UTC,ETH/USD,1874.61,1869.83,1872.96,1876.1,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:17:17 UTC,ETH/USD,1875.2,1869.87,1873.12,1876.37,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:18:21 UTC,ETH/USD,1875.13,1870.06,1873.31,1876.56,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:19:17 UTC,ETH/USD,1875.88,1870.38,1873.57,1876.76,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:20:37 UTC,ETH/USD,1876.37,1870.68,1873.81,1876.95,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:21:17 UTC,ETH/USD,1876.23,1871.01,1874.08,1877.15,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:23:17 UTC,ETH/USD,1876.43,1872.17,1874.63,1877.09,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:24:23 UTC,ETH/USD,1876.28,1872.74,1874.83,1876.92,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:25:25 UTC,ETH/USD,1875.57,1873.0,1874.99,1876.99,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:26:21 UTC,ETH/USD,1876.01,1873.2,1875.12,1877.04,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:27:15 UTC,ETH/USD,1876.4,1873.22,1875.18,1877.13,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:28:20 UTC,ETH/USD,1876.38,1873.3,1875.28,1877.26,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:29:19 UTC,ETH/USD,1877.47,1873.34,1875.45,1877.56,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:30:50 UTC,ETH/USD,1876.01,1873.43,1875.56,1877.69,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:31:16 UTC,ETH/USD,1876.0,1873.66,1875.66,1877.67,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:32:18 UTC,ETH/USD,1876.71,1874.28,1875.86,1877.43,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:33:23 UTC,ETH/USD,1877.0,1874.34,1875.95,1877.56,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:34:19 UTC,ETH/USD,1877.01,1874.51,1876.07,1877.62,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:35:27 UTC,ETH/USD,1877.62,1874.83,1876.2,1877.57,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:36:21 UTC,ETH/USD,1877.62,1875.06,1876.35,1877.65,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:37:17 UTC,ETH/USD,1877.62,1875.18,1876.47,1877.77,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:38:19 UTC,ETH/USD,1877.62,1875.37,1876.6,1877.83,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:39:18 UTC,ETH/USD,1878.3,1875.27,1876.74,1878.21,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:40:34 UTC,ETH/USD,1877.62,1875.35,1876.82,1878.29,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:41:15 UTC,ETH/USD,1877.61,1875.39,1876.88,1878.38,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:42:19 UTC,ETH/USD,1877.62,1875.44,1876.95,1878.45,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:43:15 UTC,ETH/USD,1877.0,1875.5,1876.99,1878.48,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:44:19 UTC,ETH/USD,1877.0,1875.7,1877.09,1878.49,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:45:29 UTC,ETH/USD,1877.0,1875.8,1877.17,1878.53,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:46:18 UTC,ETH/USD,1876.94,1875.95,1877.22,1878.48,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:47:15 UTC,ETH/USD,1877.66,1876.15,1877.3,1878.44,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:48:22 UTC,ETH/USD,1877.48,1876.28,1877.35,1878.42,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:49:15 UTC,ETH/USD,1877.29,1876.28,1877.34,1878.41,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:50:33 UTC,ETH/USD,1876.81,1876.24,1877.33,1878.42,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:52:19 UTC,ETH/USD,1877.92,1876.59,1877.43,1878.28,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:53:34 UTC,ETH/USD,1877.17,1876.64,1877.48,1878.32,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:54:20 UTC,ETH/USD,1877.19,1876.64,1877.48,1878.32,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:55:25 UTC,ETH/USD,1877.0,1876.65,1877.49,1878.32,HOLD,0.0,957.05,0.0,,,957.05
2026-07-16 21:56:37 UTC,ETH/USD,1876.25,1876.61,1877.46,1878.31,"ACHAT (bande basse touchée, 1876.61)",1,0.0,0.50957652,1876.25,,956.09
2026-07-16 21:58:01 UTC,ETH/USD,1876.7,1876.35,1877.35,1878.36,HOLD,1.0,0.0,0.50957652,1876.25,,956.32
2026-07-16 21:58:23 UTC,ETH/USD,1876.89,1876.35,1877.35,1878.36,HOLD,1.0,0.0,0.50957652,1876.25,,956.42
2026-07-16 21:59:16 UTC,ETH/USD,1876.79,1876.4,1877.25,1878.11,HOLD,1.0,0.0,0.50957652,1876.25,,956.37
2026-07-16 22:00:53 UTC,ETH/USD,1878.0,1876.35,1877.21,1878.07,VENTE (retour à la moyenne atteint),0,956.03,0.0,,0.09,956.03
2026-07-16 22:01:18 UTC,ETH/USD,1878.01,1876.32,1877.23,1878.15,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:02:23 UTC,ETH/USD,1878.54,1876.15,1877.29,1878.43,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:03:18 UTC,ETH/USD,1878.35,1876.05,1877.37,1878.69,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:04:20 UTC,ETH/USD,1879.61,1875.82,1877.46,1879.1,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:05:25 UTC,ETH/USD,1878.81,1875.68,1877.55,1879.41,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:06:20 UTC,ETH/USD,1878.65,1875.73,1877.63,1879.54,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:07:17 UTC,ETH/USD,1879.14,1875.64,1877.73,1879.82,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:08:20 UTC,ETH/USD,1878.85,1875.65,1877.81,1879.97,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:09:16 UTC,ETH/USD,1879.63,1875.62,1877.94,1880.26,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:10:36 UTC,ETH/USD,1878.63,1875.79,1878.06,1880.34,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:11:18 UTC,ETH/USD,1878.29,1875.86,1878.11,1880.37,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:12:19 UTC,ETH/USD,1878.66,1875.94,1878.19,1880.44,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:13:18 UTC,ETH/USD,1878.8,1875.97,1878.23,1880.49,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:14:18 UTC,ETH/USD,1878.1,1876.07,1878.27,1880.47,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:15:31 UTC,ETH/USD,1878.28,1876.22,1878.35,1880.48,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:16:19 UTC,ETH/USD,1878.28,1876.36,1878.41,1880.46,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:17:17 UTC,ETH/USD,1878.01,1876.64,1878.49,1880.34,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:18:19 UTC,ETH/USD,1878.01,1876.88,1878.56,1880.23,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:19:15 UTC,ETH/USD,1878.0,1877.16,1878.62,1880.08,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:20:35 UTC,ETH/USD,1877.44,1877.41,1878.67,1879.93,HOLD,0.0,956.03,0.0,,,956.03
2026-07-16 22:21:18 UTC,ETH/USD,1877.23,1877.27,1878.64,1880.0,"ACHAT (bande basse touchée, 1877.27)",1,0.0,0.50876769,1877.23,,955.07
2026-07-16 22:22:20 UTC,ETH/USD,1876.15,1876.77,1878.5,1880.24,HOLD,1.0,0.0,0.50876769,1877.23,,954.52
2026-07-16 22:23:15 UTC,ETH/USD,1874.41,1875.88,1878.29,1880.71,HOLD,1.0,0.0,0.50876769,1877.23,,953.64
2026-07-16 22:24:19 UTC,ETH/USD,1875.06,1875.21,1878.04,1880.88,HOLD,1.0,0.0,0.50876769,1877.23,,953.97
2026-07-16 22:25:23 UTC,ETH/USD,1874.43,1874.58,1877.78,1880.97,HOLD,1.0,0.0,0.50876769,1877.23,,953.65
2026-07-16 22:26:19 UTC,ETH/USD,1873.56,1873.87,1877.52,1881.18,HOLD,1.0,0.0,0.50876769,1877.23,,953.21
2026-07-16 22:27:17 UTC,ETH/USD,1874.9,1873.63,1877.3,1880.97,HOLD,1.0,0.0,0.50876769,1877.23,,953.89
2026-07-16 22:28:19 UTC,ETH/USD,1873.52,1873.1,1877.02,1880.95,HOLD,1.0,0.0,0.50876769,1877.23,,953.19
2026-07-16 22:29:16 UTC,ETH/USD,1872.82,1872.67,1876.69,1880.71,VENTE (stop-loss -0.23%),0,951.88,0.0,,-0.23,951.88
2026-07-16 22:30:46 UTC,ETH/USD,1873.36,1872.24,1876.4,1880.55,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:31:15 UTC,ETH/USD,1873.36,1871.9,1876.15,1880.4,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:32:20 UTC,ETH/USD,1873.56,1871.73,1875.9,1880.06,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:33:17 UTC,ETH/USD,1874.69,1871.67,1875.68,1879.69,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:34:20 UTC,ETH/USD,1874.98,1871.66,1875.55,1879.45,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:35:23 UTC,ETH/USD,1873.76,1871.61,1875.3,1879.0,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:36:21 UTC,ETH/USD,1873.76,1871.6,1875.08,1878.56,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:37:15 UTC,ETH/USD,1873.59,1871.6,1874.86,1878.12,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:38:20 UTC,ETH/USD,1874.88,1871.77,1874.69,1877.62,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:39:17 UTC,ETH/USD,1874.61,1872.03,1874.53,1877.04,HOLD,0.0,951.88,0.0,,,951.88
2026-07-16 22:40:34 UTC,ETH/USD,1870.52,1872.34,1874.37,1876.39,"ACHAT (bande basse touchée, 1872.34)",1,0.0,0.50837634,1870.52,,950.93
2026-07-16 22:41:17 UTC,ETH/USD,1869.23,1871.5,1873.99,1876.47,HOLD,1.0,0.0,0.50837634,1870.52,,950.27
2026-07-16 22:42:18 UTC,ETH/USD,1870.4,1870.76,1873.66,1876.57,HOLD,1.0,0.0,0.50837634,1870.52,,950.87
2026-07-16 22:43:15 UTC,ETH/USD,1870.02,1870.12,1873.43,1876.73,HOLD,1.0,0.0,0.50837634,1870.52,,950.67
2026-07-16 22:44:18 UTC,ETH/USD,1869.82,1869.6,1873.19,1876.79,HOLD,1.0,0.0,0.50837634,1870.52,,950.57
2026-07-16 22:45:32 UTC,ETH/USD,1870.3,1869.21,1872.99,1876.78,HOLD,1.0,0.0,0.50837634,1870.52,,950.82
2026-07-16 22:46:18 UTC,ETH/USD,1870.65,1868.99,1872.86,1876.74,HOLD,1.0,0.0,0.50837634,1870.52,,950.99
2026-07-16 22:47:17 UTC,ETH/USD,1870.67,1868.8,1872.64,1876.49,HOLD,1.0,0.0,0.50837634,1870.52,,951.0
2026-07-16 22:48:19 UTC,ETH/USD,1870.76,1868.68,1872.54,1876.4,HOLD,1.0,0.0,0.50837634,1870.52,,951.05
2026-07-16 22:49:15 UTC,ETH/USD,1871.42,1868.51,1872.42,1876.33,HOLD,1.0,0.0,0.50837634,1870.52,,951.39
2026-07-16 22:50:34 UTC,ETH/USD,1870.29,1868.37,1872.31,1876.25,HOLD,1.0,0.0,0.50837634,1870.52,,950.81
2026-07-16 22:51:14 UTC,ETH/USD,1870.38,1868.22,1872.18,1876.15,HOLD,1.0,0.0,0.50837634,1870.52,,950.86
2026-07-16 22:52:17 UTC,ETH/USD,1870.29,1868.04,1872.0,1875.97,HOLD,1.0,0.0,0.50837634,1870.52,,950.81
2026-07-16 22:53:14 UTC,ETH/USD,1869.23,1867.81,1871.76,1875.72,HOLD,1.0,0.0,0.50837634,1870.52,,950.27
2026-07-16 22:54:18 UTC,ETH/USD,1867.73,1867.57,1871.42,1875.27,HOLD,1.0,0.0,0.50837634,1870.52,,949.51
2026-07-16 22:55:26 UTC,ETH/USD,1868.36,1867.16,1871.14,1875.12,HOLD,1.0,0.0,0.50837634,1870.52,,949.83
2026-07-16 22:56:19 UTC,ETH/USD,1867.54,1866.92,1870.87,1874.82,HOLD,1.0,0.0,0.50837634,1870.52,,949.41
2026-07-16 22:57:16 UTC,ETH/USD,1867.0,1866.46,1870.54,1874.62,HOLD,1.0,0.0,0.50837634,1870.52,,949.14
2026-07-16 22:58:20 UTC,ETH/USD,1866.98,1866.27,1870.15,1874.03,HOLD,1.0,0.0,0.50837634,1870.52,,949.13
2026-07-16 22:59:17 UTC,ETH/USD,1867.53,1866.46,1869.81,1873.16,HOLD,1.0,0.0,0.50837634,1870.52,,949.41
2026-07-16 23:00:52 UTC,ETH/USD,1867.64,1866.68,1869.46,1872.23,HOLD,1.0,0.0,0.50837634,1870.52,,949.46
2026-07-16 23:01:16 UTC,ETH/USD,1867.64,1866.47,1869.35,1872.24,HOLD,1.0,0.0,0.50837634,1870.52,,949.46
2026-07-16 23:02:18 UTC,ETH/USD,1868.71,1866.39,1869.3,1872.2,HOLD,1.0,0.0,0.50837634,1870.52,,950.01
2026-07-16 23:03:16 UTC,ETH/USD,1867.08,1866.24,1869.19,1872.15,HOLD,1.0,0.0,0.50837634,1870.52,,949.18
2026-07-16 23:04:18 UTC,ETH/USD,1865.97,1865.7,1868.99,1872.27,VENTE (stop-loss -0.24%),0,947.67,0.0,,-0.24,947.67
2026-07-16 23:05:25 UTC,ETH/USD,1865.97,1865.3,1868.78,1872.25,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:06:20 UTC,ETH/USD,1865.67,1864.91,1868.51,1872.1,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:07:16 UTC,ETH/USD,1865.86,1864.59,1868.25,1871.92,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:08:17 UTC,ETH/USD,1865.66,1864.45,1867.96,1871.48,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:09:18 UTC,ETH/USD,1865.3,1864.19,1867.67,1871.16,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:10:34 UTC,ETH/USD,1864.73,1864.02,1867.37,1870.71,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:11:17 UTC,ETH/USD,1864.23,1863.82,1867.04,1870.25,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:12:18 UTC,ETH/USD,1864.22,1863.66,1866.73,1869.81,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:13:17 UTC,ETH/USD,1865.42,1863.69,1866.53,1869.36,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:14:20 UTC,ETH/USD,1865.45,1863.64,1866.37,1869.1,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:15:31 UTC,ETH/USD,1865.55,1863.6,1866.25,1868.9,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:16:18 UTC,ETH/USD,1864.87,1863.56,1866.07,1868.59,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:17:16 UTC,ETH/USD,1864.86,1863.43,1865.96,1868.49,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:18:19 UTC,ETH/USD,1864.1,1863.21,1865.82,1868.43,HOLD,0.0,947.67,0.0,,,947.67
2026-07-16 23:19:16 UTC,ETH/USD,1862.21,1862.74,1865.54,1868.35,"ACHAT (bande basse touchée, 1862.74)",1,0.0,0.50838645,1862.21,,946.72
2026-07-16 23:20:31 UTC,ETH/USD,1861.97,1862.41,1865.32,1868.23,HOLD,1.0,0.0,0.50838645,1862.21,,946.6
2026-07-16 23:21:16 UTC,ETH/USD,1861.83,1861.87,1865.01,1868.16,HOLD,1.0,0.0,0.50838645,1862.21,,946.53
2026-07-16 23:22:18 UTC,ETH/USD,1859.62,1860.94,1864.55,1868.16,HOLD,1.0,0.0,0.50838645,1862.21,,945.41
2026-07-16 23:23:14 UTC,ETH/USD,1856.5,1859.36,1864.0,1868.64,VENTE (stop-loss -0.31%),0,942.88,0.0,,-0.31,942.88
2026-07-16 23:24:20 UTC,ETH/USD,1857.69,1858.09,1863.56,1869.03,"ACHAT (bande basse touchée, 1858.09)",1,0.0,0.50704753,1857.69,,941.94
2026-07-16 23:25:23 UTC,ETH/USD,1858.12,1857.22,1863.14,1869.07,HOLD,1.0,0.0,0.50704753,1857.69,,942.16
2026-07-16 23:26:19 UTC,ETH/USD,1859.17,1856.8,1862.83,1868.87,HOLD,1.0,0.0,0.50704753,1857.69,,942.69
2026-07-16 23:27:15 UTC,ETH/USD,1859.48,1856.48,1862.53,1868.59,HOLD,1.0,0.0,0.50704753,1857.69,,942.84
2026-07-16 23:28:18 UTC,ETH/USD,1860.14,1856.29,1862.25,1868.22,HOLD,1.0,0.0,0.50704753,1857.69,,943.18
2026-07-16 23:29:16 UTC,ETH/USD,1860.17,1856.2,1862.05,1867.9,HOLD,1.0,0.0,0.50704753,1857.69,,943.19
2026-07-16 23:30:44 UTC,ETH/USD,1860.34,1856.02,1861.8,1867.57,HOLD,1.0,0.0,0.50704753,1857.69,,943.28
2026-07-16 23:31:17 UTC,ETH/USD,1861.31,1855.88,1861.59,1867.3,HOLD,1.0,0.0,0.50704753,1857.69,,943.77
2026-07-16 23:32:19 UTC,ETH/USD,1860.86,1855.88,1861.45,1867.03,HOLD,1.0,0.0,0.50704753,1857.69,,943.54
2026-07-16 23:33:18 UTC,ETH/USD,1859.78,1855.91,1861.2,1866.49,HOLD,1.0,0.0,0.50704753,1857.69,,943.0
2026-07-16 23:34:21 UTC,ETH/USD,1859.39,1855.96,1860.92,1865.89,HOLD,1.0,0.0,0.50704753,1857.69,,942.8
2026-07-16 23:35:24 UTC,ETH/USD,1859.85,1856.18,1860.67,1865.15,HOLD,1.0,0.0,0.50704753,1857.69,,943.03
2026-07-16 23:36:19 UTC,ETH/USD,1859.71,1856.34,1860.41,1864.47,HOLD,1.0,0.0,0.50704753,1857.69,,942.96
2026-07-16 23:37:17 UTC,ETH/USD,1857.81,1856.51,1860.09,1863.68,HOLD,1.0,0.0,0.50704753,1857.69,,942.0
2026-07-16 23:38:19 UTC,ETH/USD,1858.36,1856.51,1859.76,1863.01,HOLD,1.0,0.0,0.50704753,1857.69,,942.28
2026-07-16 23:39:16 UTC,ETH/USD,1858.28,1856.48,1859.55,1862.62,HOLD,1.0,0.0,0.50704753,1857.69,,942.24
2026-07-16 23:40:33 UTC,ETH/USD,1858.26,1856.65,1859.34,1862.03,HOLD,1.0,0.0,0.50704753,1857.69,,942.23
2026-07-16 23:41:15 UTC,ETH/USD,1858.6,1856.69,1859.19,1861.7,HOLD,1.0,0.0,0.50704753,1857.69,,942.4
2026-07-16 23:42:18 UTC,ETH/USD,1858.34,1856.61,1859.14,1861.68,HOLD,1.0,0.0,0.50704753,1857.69,,942.27
2026-07-16 23:43:15 UTC,ETH/USD,1859.39,1856.96,1859.27,1861.58,VENTE (retour à la moyenne atteint),0,941.86,0.0,,0.09,941.86
2026-07-16 23:44:17 UTC,ETH/USD,1861.0,1857.33,1859.44,1861.55,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:45:28 UTC,ETH/USD,1860.59,1857.52,1859.63,1861.75,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:46:17 UTC,ETH/USD,1861.0,1857.55,1859.67,1861.79,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:47:15 UTC,ETH/USD,1862.36,1857.51,1859.76,1862.01,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:48:17 UTC,ETH/USD,1862.13,1857.39,1859.86,1862.33,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:49:16 UTC,ETH/USD,1861.67,1857.36,1859.88,1862.4,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:50:33 UTC,ETH/USD,1862.91,1857.34,1859.97,1862.61,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:51:17 UTC,ETH/USD,1863.51,1857.07,1860.15,1863.23,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:52:18 UTC,ETH/USD,1864.29,1856.68,1860.31,1863.94,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:53:16 UTC,ETH/USD,1863.78,1856.55,1860.48,1864.41,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:54:17 UTC,ETH/USD,1863.62,1856.54,1860.67,1864.8,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:55:25 UTC,ETH/USD,1864.03,1856.53,1860.82,1865.1,HOLD,0.0,941.86,0.0,,,941.86
2026-07-16 23:56:19 UTC,ETH/USD,1862.28,1856.64,1860.94,1865.24,HOLD,0.0,941.86,0.0,,,941.86
